model,sequence_id,length,aa_L1_divergence,kmer3_JSD,kmer5_JSD,shannon_entropy,hydrophobicity,net_charge,molecular_weight,repetitive_content,low_complexity_fraction,motif_VAIK,motif_HRD,motif_DFG,motif_APE,motif_GxGxxG
train,tr|A0AAW1AAY4|A0AAW1AAY4_9HYME,493,0.12732617845492097,0.7683982811162071,0.9865112810391434,4.192900915427015,-0.44056795131845844,0.034482758620689655,64263,0.002036659877800407,0.0,0,1,1,1,1
train,tr|A0A8C5CG96|A0A8C5CG96_GADMO,468,0.18557169948075483,0.7628296465317586,0.9818392196268404,4.13880870472299,-0.41303418803418807,0.05982905982905983,61415,0.004291845493562232,0.0,0,1,1,0,0
train,tr|A0A131XLW8|A0A131XLW8_9ACAR,366,0.19909929065352983,0.7882932110384526,0.9864475505056541,4.110991968557698,-0.12923497267759565,0.03551912568306011,48005,0.01098901098901099,0.0,0,1,1,1,1
train,tr|A0A2P2FUW4|A0A2P2FUW4_AMYLU,313,0.40948971356270314,0.8173268771961925,0.9953793483646013,3.9034163043268157,-0.5146964856230033,0.006389776357827476,41113,0.003215434083601286,0.006622516556291391,0,1,0,1,0
train,tr|A0A7K6EA80|A0A7K6EA80_9PASS,641,0.20573558436431783,0.70363483430815,0.9830935354303383,4.074687567235533,-0.4950078003120126,0.054602184087363496,81511,0.003129890453834116,0.01746031746031746,1,1,1,0,1
train,tr|A0A9W9U2I7|A0A9W9U2I7_9EURO,402,0.2494456764289573,0.8043678849891197,0.9878563502241122,4.183358182382173,-0.0873134328358209,-0.007462686567164179,51894,0.005,0.0076726342710997444,0,1,1,1,1
train,tr|A0A8C3GRB1|A0A8C3GRB1_CAIMO,681,0.0976874804237856,0.6994662952076153,0.9601435274446408,4.186499700236022,-0.28017621145374455,0.02936857562408223,89562,0.0,0.0,0,1,1,1,0
train,tr|A0A6J2R6P2|A0A6J2R6P2_COTGO,832,0.13963874044448837,0.6777744528463661,0.9663751222881116,4.192929153430485,-0.3787259615384615,0.009615384615384616,107404,0.0036144578313253013,0.00243605359317905,0,1,1,1,1
train,tr|A0AAU9RHL9|A0AAU9RHL9_THLAR,273,0.24374302504799814,0.8335022169342093,0.9902505764829644,4.11824166266147,-0.2065934065934066,-0.02564102564102564,35618,0.007380073800738007,0.0,1,1,1,1,0
train,tr|A0A811NNV9|A0A811NNV9_9POAL,449,0.16717815232639077,0.7711814178427169,0.9826503528405394,4.1377368439509805,-0.37884187082405346,0.0378619153674833,58648,0.0044742729306487695,0.0,1,1,1,1,0
train,tr|A0A8C2BNN9|A0A8C2BNN9_CYPCA,627,0.13890247268829656,0.7387071542867987,0.9832671626456067,4.208347614457914,-0.31754385964912285,0.030303030303030304,82681,0.0048,0.0,0,0,1,1,1
train,tr|A0A7K9V6N1|A0A7K9V6N1_ANSSE,435,0.24106403922546588,0.7867416883412467,0.988213499544328,4.142161811386509,-0.40781609195402296,0.041379310344827586,57275,0.006928406466512702,0.0,1,1,1,1,0
train,tr|A0A9W4WSC6|A0A9W4WSC6_9GLOM,464,0.1678832551654812,0.800383948421925,0.9951957195017483,4.1811053010526775,-0.28706896551724137,0.03017241379310345,61311,0.008658008658008658,0.0,0,0,0,0,0
train,tr|A0A6P9DY69|A0A6P9DY69_JUGRE,607,0.1827094909669673,0.7254524509958137,0.9881645115461377,4.1082270800636564,-0.24678747940691928,0.02471169686985173,78481,0.009917355371900827,0.0,0,0,1,1,1
train,tr|A0A922EP49|A0A922EP49_CARIL,285,0.2768553245146205,0.8464585447451118,0.9910910325922122,4.169413369397231,-0.5785964912280703,0.07719298245614035,38663,0.007067137809187279,0.014598540145985401,0,1,0,0,0
train,tr|A0AA35L6M1|A0AA35L6M1_9SAUR,386,0.2358058207942263,0.7960472423923077,0.9919887634059833,4.119815727786031,-0.1538860103626943,0.05181347150259067,50125,0.0,0.0,0,1,1,1,1
train,tr|A0A0B1TF55|A0A0B1TF55_OESDE,394,0.19959889115216506,0.8024529797128956,0.9839719702421229,4.187587519998103,-0.08121827411167512,0.007614213197969543,51920,0.002551020408163265,0.0,1,1,1,1,1
train,tr|A0A7L3JEZ9|A0A7L3JEZ9_THACH,388,0.20051989702524078,0.795674283890588,0.983387935613299,4.177192961516136,-0.3585051546391753,0.020618556701030927,52244,0.0025906735751295338,0.0,0,1,1,1,0
train,tr|A0A7J8GEJ7|A0A7J8GEJ7_ROUAE,283,0.28188204058399546,0.8397299931490385,0.9830574654512737,4.162472661084826,-0.44982332155477034,0.028268551236749116,37549,0.0035587188612099642,0.003676470588235294,0,0,1,1,0
train,tr|A0A8B8KYN1|A0A8B8KYN1_ABRPR,470,0.14285120819671449,0.7728667062402926,0.9836572577037267,4.197021343868715,-0.4334042553191489,0.031914893617021274,61371,0.00641025641025641,0.0,1,1,1,1,1
train,tr|A0A2K3MWA1|A0A2K3MWA1_TRIPR,265,0.1510185178355704,0.8509432498193105,0.994322561744445,4.166110983867665,-0.4366037735849056,0.018867924528301886,34574,0.015209125475285171,0.015748031496062992,0,0,0,0,0
train,tr|A0AA97LDY6|A0AA97LDY6_EUBMA,453,0.16827285299546843,0.7774138903644264,0.9876528200411714,4.188110918676403,-0.14746136865342166,0.04856512141280353,58873,0.0066518847006651885,0.0,0,1,1,1,1
train,tr|A0A9D5DEB3|A0A9D5DEB3_9LILI,597,0.22040256067238526,0.7314505851710232,0.9849496296889991,4.096029922578786,-0.037353433835845905,0.0016750418760469012,76122,0.0067226890756302525,0.0,0,1,1,1,1
train,tr|A4UX73|A4UX73_CARLG,503,0.19416818692458102,0.7671380095918751,0.9836210110410041,4.215247485888899,-0.4489065606361829,-0.019880715705765408,66461,0.003992015968063872,0.0,1,1,1,1,1
train,tr|A0A7K9SB77|A0A7K9SB77_9PASS,748,0.11535044409978093,0.6763803145421176,0.957755483860979,4.171528849208942,-0.3002673796791444,0.02540106951871658,97899,0.0,0.0,0,1,1,1,1
train,tr|A0A396ZYT9|A0A396ZYT9_APHAT,450,0.23465562629336956,0.7906777988981425,0.9918426376474749,4.18003655396762,-0.21866666666666668,0.024444444444444446,58339,0.008928571428571428,0.002277904328018223,0,1,1,1,1
train,tr|A0A8H5FLH0|A0A8H5FLH0_9AGAR,410,0.1365157205484042,0.7860529619077242,0.9891481046480287,4.119043645742991,-0.6607317073170731,0.06829268292682927,53466,0.01715686274509804,0.017543859649122806,0,1,1,0,1
train,tr|A0AAD2GUS5|A0AAD2GUS5_9AGAR,638,0.23810901949144228,0.7173998702947559,0.9903242102773678,4.060421689082378,-0.4231974921630094,0.0219435736677116,81894,0.020440251572327043,0.051036682615629984,1,0,0,1,0
train,tr|A0A8C0GVX1|A0A8C0GVX1_CHEAB,1233,0.1799199235535203,0.6036557321236675,0.9823573191939756,4.156736872499077,-0.1509326845093269,0.0202757502027575,158087,0.006498781478472786,0.0,0,1,1,1,1
train,tr|E2IXG2|E2IXG2_MEDTR,615,0.19851249114926017,0.7132965168298713,0.9836119634641969,4.0896636994522515,-0.22731707317073171,0.0,78857,0.008156606851549755,0.018211920529801324,0,1,1,0,1
train,tr|A0A1S0TZC7|A0A1S0TZC7_LOALO,322,0.3004865963520308,0.8449256518636635,0.9968733193924826,4.12088214646253,-0.920496894409938,-0.018633540372670808,43945,0.003125,0.0,0,0,0,0,0
train,tr|V4TRC5|V4TRC5_CITCL,391,0.1381459357333772,0.7880420023167034,0.9869000494905162,4.1376894193180345,-0.2846547314578005,0.020460358056265986,50883,0.010282776349614395,0.0,0,1,1,1,1
train,tr|A0AAD9ZN15|A0AAD9ZN15_9ROSI,802,0.1605415561562405,0.6714891900813901,0.9842433012953844,4.129070603039337,-0.14987531172069826,0.0199501246882793,102755,0.025,0.02402022756005057,0,1,1,1,1
train,tr|A0A4S4D0X0|A0A4S4D0X0_CAMSI,415,0.19370765949902422,0.7904083703046036,0.9859948645827395,4.137068665789411,-0.354698795180723,0.014457831325301205,54087,0.007263922518159807,0.0,1,1,1,1,0
train,tr|A0AAN8C735|A0AAN8C735_CHAGU,1041,0.2157518063396499,0.6339200630510393,0.9830227515528065,4.111229366705753,-0.5780019212295868,0.01729106628242075,134758,0.015399422521655439,0.02621359223300971,0,1,1,1,1
train,tr|A0A8D8GF21|A0A8D8GF21_CULPI,1279,0.1317137602113419,0.6071859570942881,0.9871418959712247,4.159176421442838,-0.4289288506645817,0.023455824863174355,168253,0.0023492560689115116,0.007886435331230283,0,1,1,0,1
train,tr|A0A1A8JYT5|A0A1A8JYT5_NOTKU,597,0.1516873154059466,0.7328682397640901,0.9860345877384753,4.16153319198195,-0.5053601340033501,0.07705192629815745,76755,0.0033613445378151263,0.010238907849829351,0,0,1,1,1
train,tr|A0AAD7PF07|A0AAD7PF07_QUISA,370,0.1553823030441158,0.799669351515438,0.9890705909246851,4.170295917630724,-0.28432432432432436,0.021621621621621623,48719,0.0,0.0,1,1,1,1,1
train,tr|A0A9J6AIP9|A0A9J6AIP9_SOLCO,360,0.17359683944687995,0.8019150758258669,0.9905709718339998,4.135107935322744,-0.3716666666666667,-0.013888888888888888,46287,0.002793296089385475,0.0,0,0,1,0,1
train,tr|G7P735|G7P735_MACFA,424,0.16418793454890682,0.7829266710313155,0.979961796291708,4.200876673585865,-0.3099056603773585,-0.0023584905660377358,55840,0.004739336492890996,0.0,0,1,1,1,1
train,tr|A0A2H1VUA5|A0A2H1VUA5_SPOFR,767,0.16294107318141887,0.6721162877000565,0.9707895115866827,4.143771956259403,-0.3301173402868318,0.02346805736636245,99782,0.0,0.0026455026455026454,0,1,1,1,1
train,tr|A0A8C3E167|A0A8C3E167_CORMO,572,0.23084543273441163,0.7687826317050992,0.9909236240330158,4.187035230383968,-0.38776223776223784,0.06118881118881119,74200,0.005263157894736842,0.016042780748663103,1,1,0,1,0
train,tr|A0A2R6R357|A0A2R6R357_ACTCC,975,0.2704906737776785,0.6574099681151361,0.980461947012216,4.0704222086097275,-0.09641025641025643,-0.0010256410256410256,124543,0.0051387461459403904,0.00933609958506224,0,1,1,1,1
train,tr|A0A8C3A4C5|A0A8C3A4C5_CYCLU,1200,0.13859971704874394,0.6236867796273068,0.9801966642971213,4.208485687542395,-0.22166666666666668,0.015833333333333335,156586,0.0008347245409015025,0.0008410428931875525,0,1,1,1,1
train,tr|A0A2C9WFV2|A0A2C9WFV2_MANES,633,0.24500880120270163,0.7106357724574061,0.9880699479849746,4.081921799996779,-0.1240126382306477,0.037914691943127965,80375,0.017432646592709985,0.012861736334405145,0,0,1,1,1
train,tr|A0A8H5BNW1|A0A8H5BNW1_9AGAR,777,0.24928294140940388,0.6942138322629826,0.9880006527180517,4.089148840082856,-0.5153153153153153,-0.01673101673101673,99138,0.014193548387096775,0.010443864229765013,0,1,1,1,1
train,tr|A0A6P6FET7|A0A6P6FET7_BOMIM,764,0.1696192156815734,0.693252410556362,0.9845613420262231,4.135456778666547,-0.4370418848167539,0.051047120418848166,98907,0.010498687664041995,0.017264276228419653,0,1,1,1,1
train,tr|W4FK05|W4FK05_APHAT,380,0.17082862441894814,0.7930554010360803,0.9837297941557528,4.15863907742484,-0.3481578947368421,0.005263157894736842,49122,0.037037037037037035,0.051490514905149054,0,1,1,1,0
train,tr|A0A852GT96|A0A852GT96_9CHAR,696,0.13106041567773338,0.6865055668258133,0.9635387438337211,4.152278744570821,-0.3725574712643679,0.04454022988505747,90728,0.0,0.0,0,1,1,1,1
train,tr|Q8NJX3|Q8NJX3_MYCMD,839,0.2598807744619141,0.6652353935382836,0.9820619766538768,4.0341795370414175,-0.41156138259833136,0.03933253873659118,105253,0.02031063321385902,0.025362318840579712,1,1,1,1,1
train,tr|A0A8J1UWX4|A0A8J1UWX4_OWEFU,864,0.15573061613256511,0.6926984594043447,0.9876001597211326,4.232540135863999,-0.40543981481481484,0.020833333333333332,112063,0.0069605568445475635,0.01406799531066823,1,1,1,0,1
train,tr|A0A3B3TH72|A0A3B3TH72_9TELE,366,0.17133984835314098,0.803098575781649,0.9776852944378748,4.169412768109804,-0.3797814207650273,0.06830601092896176,48225,0.0027472527472527475,0.0,1,1,1,0,1
train,tr|A0A8N5I335|A0A8N5I335_GEOFO,1105,0.12834558831426138,0.6391645215375031,0.9854524415566197,4.189890477633894,-0.3793665158371042,0.01809954751131222,144870,0.0027198549410698096,0.0009140767824497258,1,1,1,1,1
train,tr|A0A6G1IX31|A0A6G1IX31_9PLEO,412,0.16764357006554276,0.7912963608786697,0.99113754498626,4.119904706403739,-0.35752427184466024,-0.014563106796116505,52648,0.007317073170731708,0.029925187032418952,0,1,0,1,0
train,tr|A0A834YYR7|A0A834YYR7_TETSI,659,0.18487948135329668,0.7323439050793141,0.989081877298214,4.1535115345816624,-0.11456752655538699,0.02276176024279211,85484,0.0136986301369863,0.0030864197530864196,0,1,1,1,1
train,tr|A0A9P4UFC4|A0A9P4UFC4_9PLEO,674,0.16726038221453826,0.7097890884647757,0.9886195077176826,4.097261492754489,-0.4808605341246291,0.004451038575667656,86399,0.011904761904761904,0.007541478129713424,0,1,1,0,1
train,tr|A0A8H7R4B6|A0A8H7R4B6_9FUNG,930,0.14005339939332417,0.6852175828658558,0.9898502967348196,4.190422834265655,-0.32526881720430106,0.0032258064516129032,123061,0.003232758620689655,0.0,0,0,0,1,0
train,tr|A0A4Q4MPL8|A0A4Q4MPL8_9PLEO,1251,0.252256503232898,0.6157897652583818,0.9852695785821958,4.118672381363272,-0.8976019184652279,-0.010391686650679457,162863,0.01200960768614892,0.021774193548387097,1,1,1,1,1
train,tr|A0A3Q7R749|A0A3Q7R749_VULVU,544,0.1588167950842694,0.7395853153060378,0.9828657459940873,4.147096524149008,-0.43363970588235295,0.003676470588235294,70906,0.00922509225092251,0.03377110694183865,1,1,1,1,1
train,tr|A0A9J8BFK0|A0A9J8BFK0_CYPCA,660,0.23812883462835996,0.7125178120238977,0.9869725087016877,4.08137694237076,-0.3996969696969697,-0.01818181818181818,84548,0.019756838905775075,0.03543913713405239,0,1,1,1,0
train,tr|A0A480QQ86|A0A480QQ86_PIG,852,0.20972699182464363,0.6899273784849219,0.9877789499103843,4.120109154418504,-0.19929577464788734,0.035211267605633804,106746,0.02588235294117647,0.052318668252080855,0,0,1,0,1
train,tr|A0A2S7MWE5|A0A2S7MWE5_9BACI,558,0.2386932840210304,0.7604141363027596,0.992060160053963,4.093739643867068,-0.02258064516129034,-0.007168458781362007,73527,0.0035971223021582736,0.005484460694698354,1,0,1,0,0
train,tr|A0AAN8Y3W7|A0AAN8Y3W7_SOLBU,667,0.12867334238389977,0.7234554507843795,0.9878822314110635,4.202222606832415,-0.412143928035982,0.014992503748125937,87881,0.0,0.001524390243902439,1,1,1,1,0
train,tr|A0A8C9V6F1|A0A8C9V6F1_SCLFO,408,0.1546559525158736,0.8023474935136732,0.9910655003800068,4.196868970822132,-0.024019607843137232,0.022058823529411766,52930,0.0024630541871921183,0.0,0,1,1,1,1
train,tr|A0AAV1ZSA6|A0AAV1ZSA6_9ARAC,967,0.16753247204664257,0.6549253752772289,0.9886487497771521,4.159975232064415,-0.37952430196483977,0.015511892450879007,124130,0.0051813471502590676,0.0020920502092050207,1,1,1,0,1
train,tr|A0AA39DIB1|A0AA39DIB1_VITRO,529,0.17121815472167257,0.7459173142179841,0.9788479500255819,4.139045598575092,-0.32457466918714556,0.0,69197,0.0056925996204933585,0.0,0,1,1,1,1
train,tr|A0A7K9VM29|A0A7K9VM29_ANSSE,391,0.17822509300406209,0.8131062412370559,0.9937121412094567,4.190775175495088,-0.46496163682864455,0.0025575447570332483,51766,0.010282776349614395,0.002631578947368421,0,0,0,0,1
train,tr|A0A922S0Z8|A0A922S0Z8_SCHHA,254,0.2501702989786624,0.8348257233703189,0.9883481191684516,4.106391010873031,-0.3015748031496064,0.03937007874015748,34032,0.007936507936507936,0.0,0,1,1,0,1
train,tr|A0A261BTV9|A0A261BTV9_9PELO,333,0.17562062663003658,0.8256795175636066,0.9895159158826842,4.208359478393625,-0.3264264264264265,0.04504504504504504,44157,0.00906344410876133,0.0,0,1,1,1,0
train,tr|A0A852KFA7|A0A852KFA7_UROIN,305,0.40591538103436203,0.8277540817294762,0.9899746618350862,4.024104112714643,-0.20000000000000004,0.05573770491803279,40437,0.006600660066006601,0.0,0,0,1,1,1
train,tr|A0A834XVJ2|A0A834XVJ2_APHGI,508,0.18734087289817564,0.738847395137606,0.9830549463744903,4.090479141385836,-0.4549212598425197,0.04133858267716536,66457,0.007905138339920948,0.002012072434607646,0,1,1,0,1
train,tr|A0A4Z1KAZ4|A0A4Z1KAZ4_9HELO,818,0.18292386603818248,0.6865545142277582,0.9893494954106559,4.100380491249543,-0.8687041564792177,0.018337408312958436,106672,0.00857843137254902,0.009913258983890954,1,1,0,1,0
train,tr|G9NUG9|G9NUG9_HYPAI,420,0.15228144408853928,0.7883530260803746,0.9889247478431346,4.174332332763215,-0.1916666666666667,0.02619047619047619,55161,0.0,0.0,0,1,1,1,1
train,tr|A0A8C0FZR9|A0A8C0FZR9_BUBBB,800,0.22042212325133329,0.700346871866061,0.9794171371513578,4.173166359180059,-0.65125,0.05375,107226,0.015037593984962405,0.0063371356147021544,0,1,1,1,1
train,tr|A0A665TIW1|A0A665TIW1_ECHNA,499,0.18833840859055948,0.7718243629861987,0.9925745502450513,4.145811174282935,-0.61563126252505,0.04208416833667335,66144,0.018108651911468814,0.05122950819672131,0,0,0,0,1
train,tr|A0A6A5JZF5|A0A6A5JZF5_9PLEO,749,0.17573669368519618,0.6923428962123028,0.9858850668225938,4.115464197518236,-0.5990654205607476,0.036048064085447265,96387,0.009370816599732263,0.009485094850948509,0,1,1,0,1
train,tr|A0A7L1LAY9|A0A7L1LAY9_HIMHI,625,0.1757115042023846,0.7208924613673547,0.9779976223289512,4.154923886399054,-0.57632,0.0784,81497,0.006420545746388443,0.004885993485342019,0,1,1,1,1
train,tr|A0A673C2D0|A0A673C2D0_9TELE,434,0.2525008457269269,0.7913205522472568,0.9844160092235464,4.191286615239304,-0.5774193548387097,0.009216589861751152,58578,0.006944444444444444,0.0,0,0,0,0,1
train,tr|A0A401P7L5|A0A401P7L5_SCYTO,322,0.2194539835373289,0.8458807886491617,0.9945103383139455,4.171305869521764,-0.24254658385093175,0.021739130434782608,42198,0.003125,0.0,0,0,0,0,0
train,tr|J3KIR3|J3KIR3_COCIM,867,0.2788976864831419,0.672504188066863,0.9841781971725718,4.100342662141902,-0.7467128027681662,0.05997693194925029,110843,0.008092485549132947,0.002336448598130841,1,1,1,1,1
train,tr|A0A4Z0HJ55|A0A4Z0HJ55_MYCPR,450,0.3097248050831945,0.7846058743116348,0.9933259166424205,4.045323467774876,-0.12666666666666668,0.015555555555555555,57228,0.006696428571428571,0.0,0,0,1,0,0
train,tr|A0A849ASA3|A0A849ASA3_9MICO,290,0.4080391006155538,0.8405002385130883,0.9956379419965118,3.9858714973560025,-0.24344827586206894,-0.006896551724137931,36657,0.006944444444444444,0.0,0,1,0,0,0
train,tr|A0A8B8Q874|A0A8B8Q874_9MYRT,494,0.1654773372390615,0.7651529286500441,0.9935070166716585,4.131856649924238,-0.4524291497975709,0.016194331983805668,63893,0.006097560975609756,0.0,0,0,1,0,0
train,tr|A0A8C0RGL7|A0A8C0RGL7_CANLF,1306,0.11823670408681065,0.6004592879427747,0.9782122571293105,4.177061379377037,-0.3179173047473201,0.009954058192955589,169888,0.006134969325153374,0.0015444015444015444,0,1,1,1,1
train,tr|A0AAD7KN96|A0AAD7KN96_QUISA,484,0.21079934441369347,0.7685697521180401,0.9825562377987359,4.167258590571684,-0.41673553719008266,0.04338842975206612,64800,0.004149377593360996,0.0021141649048625794,1,1,1,1,1
train,tr|A0A9J8CAT0|A0A9J8CAT0_CYPCA,389,0.2192854034994832,0.7884901616205159,0.9814871118504783,4.143085174077688,-0.38946015424164526,0.017994858611825194,50707,0.00516795865633075,0.007936507936507936,0,0,1,1,1
train,tr|A0A6I1GX24|A0A6I1GX24_9BURK,337,0.3207524986989374,0.8361756215163556,0.9929759340930162,4.076155132830386,-0.31750741839762614,-0.02967359050445104,44404,0.0,0.0,0,0,0,1,0
train,tr|A0A9Q0GZ20|A0A9Q0GZ20_9MAGN,420,0.153587234882784,0.7726650127205872,0.9842212184400996,4.124310621144423,-0.41404761904761905,-0.014285714285714285,53431,0.007177033492822967,0.0,0,0,1,1,1
train,tr|A0A803QSX4|A0A803QSX4_CANSA,996,0.28157220230431684,0.6445789913651216,0.9803114555034136,4.0457479925575255,-0.13473895582329318,0.009036144578313253,128078,0.0030181086519114686,0.003045685279187817,0,1,1,1,1
train,tr|A0A665VK26|A0A665VK26_ECHNA,493,0.20846805646232353,0.7660912941423914,0.9831740595418996,4.17971627677686,-0.5750507099391481,0.004056795131845842,64927,0.002036659877800407,0.0,0,1,1,1,1
train,tr|A0A9R1NGQ1|A0A9R1NGQ1_TRITD,246,0.3005955421329267,0.8673785652289219,0.9951830868489276,4.1643143266381655,-0.41382113821138217,0.036585365853658534,32645,0.004098360655737705,0.0,0,0,0,0,1
train,tr|A0A8C2ZFG3|A0A8C2ZFG3_CYCLU,394,0.2244666439929578,0.7990362279538727,0.9840781244640913,4.204156632216065,-0.24949238578680202,0.030456852791878174,52497,0.007653061224489796,0.0,1,1,1,1,0
train,tr|A0A3B5KTF3|A0A3B5KTF3_9TELE,491,0.2612555414146907,0.7535110553915472,0.9902834389180685,4.044925650894063,-0.41140529531568226,0.054989816700611,63104,0.016359918200409,0.0020833333333333333,0,0,1,1,1
train,tr|A0A9J8D4B0|A0A9J8D4B0_CYPCA,238,0.22109913199915432,0.8450907089538235,0.9855763387733093,4.110820592076504,-0.21638655462184875,0.058823529411764705,31501,0.00423728813559322,0.0,0,1,1,0,1
train,tr|A0A1S3SNE1|A0A1S3SNE1_SALSA,719,0.13770346862801122,0.7152170092682627,0.9796414529205649,4.207026554783379,-0.48080667593880394,0.03616133518776078,94679,0.001394700139470014,0.0,1,0,1,1,1
train,tr|A0A6P7N0X2|A0A6P7N0X2_BETSP,360,0.17719942634114863,0.8049136142002239,0.9825103863096841,4.180661490302688,-0.26805555555555555,-0.011111111111111112,47754,0.0,0.0,0,1,1,1,1
train,tr|A0A673Y6I7|A0A673Y6I7_SALTR,451,0.22188476428092888,0.7813263685815351,0.9844621871651661,4.151494325199039,-0.4354767184035476,0.03547671840354767,58915,0.0022271714922048997,0.0,0,1,1,1,1
train,tr|C4JRJ5|C4JRJ5_UNCRE,623,0.1822929148552502,0.7312625750342154,0.9887663570065962,4.132603985059789,-0.33852327447833064,0.019261637239165328,79457,0.001610305958132045,0.008169934640522876,0,1,1,1,1
train,tr|A0A811ZFT8|A0A811ZFT8_NYCPR,505,0.18937328955440433,0.7778511398274325,0.9817785884407227,4.198170981950502,-0.0641584158415842,0.03564356435643564,65085,0.019880715705765408,0.020242914979757085,0,1,0,1,1
train,tr|A0A7K9L4X2|A0A7K9L4X2_9PASS,413,0.27490815386272344,0.8143259022718478,0.9833544274044596,4.202737057768282,-0.2825665859564165,0.06053268765133172,54699,0.0024330900243309003,0.0,0,0,1,1,1
train,tr|A0A8C2VL67|A0A8C2VL67_CHILA,338,0.18910646063039158,0.808204825930305,0.985328829621408,4.149532113181958,-0.30029585798816566,0.03550295857988166,44082,0.002976190476190476,0.0,0,0,0,1,1
train,tr|A0A4X2JZQ1|A0A4X2JZQ1_VOMUR,275,0.20421696159089006,0.8351319107332784,0.9896616454982629,4.147660329105634,-0.5007272727272729,0.08,36855,0.003663003663003663,0.0,0,1,1,0,1
train,tr|A0A8X8YJU3|A0A8X8YJU3_SALSN,642,0.1634057204205333,0.721014700196078,0.9831283813317236,4.1563233397730315,-0.6830218068535826,0.0794392523364486,83185,0.003125,0.006339144215530904,0,1,1,1,0
train,tr|S5U653|S5U653_CLABA,439,0.1893294258132935,0.7676041907172395,0.9818212797381751,4.111914459206524,-0.23416856492027338,0.04100227790432802,55706,0.013729977116704805,0.035046728971962614,1,1,1,1,1
train,tr|A0A674MJF6|A0A674MJF6_TAKRU,555,0.16077058056576665,0.7535340993946302,0.9822306370152893,4.219003194079574,-0.42558558558558557,0.0036036036036036037,72456,0.007233273056057866,0.007352941176470588,0,1,1,1,1
train,tr|A0AAN9UXU6|A0AAN9UXU6_9PEZI,430,0.14461283547159373,0.8037790019154561,0.991166717297134,4.168554002128449,-0.40069767441860465,0.046511627906976744,55893,0.011682242990654205,0.00954653937947494,0,0,0,0,1
train,tr|A0AAD4JM82|A0AAD4JM82_PERFH,365,0.17872571718619049,0.8107762979593203,0.9852216203091195,4.2121140189863135,-0.26712328767123295,0.057534246575342465,48046,0.005509641873278237,0.0,1,1,1,1,1
train,tr|A0AAW1W6N5|A0AAW1W6N5_RUBAR,588,0.19831941656119628,0.726914202406891,0.9835995864958823,4.108266438581059,-0.6076530612244898,0.06292517006802721,75662,0.011945392491467578,0.010398613518197574,0,1,1,1,0
train,tr|A0AAD6U4E6|A0AAD6U4E6_9AGAR,422,0.16420550210592333,0.7911551556981301,0.9893768456857829,4.188682513147456,-0.3777251184834124,0.054502369668246446,54895,0.011904761904761904,0.019464720194647202,0,1,0,1,1
train,tr|A0A6J2DWP2|A0A6J2DWP2_ZALCA,366,0.1708269953869363,0.8025567018585728,0.9852958705321263,4.165138826575181,-0.3939890710382514,0.040983606557377046,48644,0.005494505494505495,0.0,1,1,1,1,1
train,tr|A0A364L2C6|A0A364L2C6_TALAM,421,0.24311159833081225,0.7984795293297717,0.9949185473738957,4.087236277536138,-0.5660332541567696,-0.014251781472684086,54814,0.007159904534606206,0.046341463414634146,0,0,0,0,0
train,tr|A0A0F2LP94|A0A0F2LP94_9CREN,342,0.3632474008507153,0.8095783801071781,0.9943249923311119,3.985922931892502,-0.13859649122807016,-0.0029239766081871343,45638,0.0058823529411764705,0.0030211480362537764,1,0,1,0,0
train,tr|A0A8C4SGZ3|A0A8C4SGZ3_ERPCA,1074,0.18718553027439605,0.64236153689206,0.9795408498674126,4.160748087636587,-0.31871508379888264,-0.021415270018621976,140169,0.005597014925373134,0.010348071495766699,0,1,1,1,1
train,tr|A0A851WJM1|A0A851WJM1_CORMO,852,0.12621062800260452,0.685237220369891,0.974413132961963,4.21350821702885,-0.3383802816901408,0.04107981220657277,111171,0.007058823529411765,0.0,0,1,1,1,1
train,tr|A0A3P8TU94|A0A3P8TU94_AMPPE,898,0.1400726487756216,0.6736616124508407,0.9826733269921334,4.203953499208393,-0.4189309576837416,0.01670378619153675,118275,0.004464285714285714,0.0,0,1,0,1,0
train,tr|G0U759|G0U759_TRYVY,351,0.22138716777709605,0.8050803194831043,0.9887768389653091,4.12976241995257,-0.0851851851851852,0.005698005698005698,45766,0.0,0.0,0,1,1,0,1
train,tr|A0A9J7ISN8|A0A9J7ISN8_SPOLT,568,0.23393100624802624,0.7525022650907793,0.9874134299294494,4.14853491213591,-0.8639084507042253,0.09507042253521127,76832,0.0088339222614841,0.008976660682226212,0,1,1,1,1
train,tr|A0A6M0QUF8|A0A6M0QUF8_9RHOB,509,0.3551513621262422,0.7662395556657883,0.9907995691640178,3.9510746688934955,0.08605108055009822,0.025540275049115914,65582,0.007889546351084813,0.0,0,0,1,0,0
train,tr|A0AAF3EA62|A0AAF3EA62_9BILA,646,0.17700849156337456,0.7445873935977613,0.9923805081805903,4.1653202587818985,-0.4040247678018576,0.009287925696594427,83335,0.007763975155279503,0.007874015748031496,0,0,0,0,1
train,tr|A0A232EIC6|A0A232EIC6_9HYME,410,0.21145029771856927,0.7941127845998558,0.9881390104223507,4.188090189647316,-0.5914634146341463,0.03902439024390244,54140,0.01715686274509804,0.03007518796992481,0,1,1,1,1
