seq_id,generation_time_sec,avg_token_latency_ms,throughput_tokens_per_sec,sequence_length,self_perplexity,posthoc_perplexity,memory_usage_mb,seed,temperature,top_k,top_p,batch_size,num_iterations
seq_00536,0.0701,1.709,7273.14,510,19.5371,1.7092,85.14,42,1.0,0,1.0,1,40
seq_00537,0.0703,1.714,7249.89,510,18.4673,1.7165,85.14,42,1.0,0,1.0,1,40
seq_00538,0.0701,1.708,7278.48,510,17.8226,1.7789,85.14,42,1.0,0,1.0,1,40
seq_00539,0.0705,1.717,7238.39,510,18.6906,1.7383,85.14,42,1.0,0,1.0,1,40
seq_00540,0.0701,1.708,7276.58,510,18.7589,1.7411,85.14,42,1.0,0,1.0,1,40
seq_00541,0.0702,1.711,7263.31,510,17.3124,1.6826,85.14,42,1.0,0,1.0,1,40
seq_00542,0.0702,1.711,7264.59,510,18.9751,1.7002,85.14,42,1.0,0,1.0,1,40
seq_00543,0.0705,1.717,7236.33,510,19.4467,1.7243,85.14,42,1.0,0,1.0,1,40
seq_00544,0.0704,1.715,7245.82,510,18.675,1.7248,85.14,42,1.0,0,1.0,1,40
seq_00545,0.0703,1.714,7251.29,510,19.4403,1.7726,85.14,42,1.0,0,1.0,1,40
seq_00546,0.0701,1.708,7276.6,510,17.9395,1.7688,85.14,42,1.0,0,1.0,1,40
seq_00547,0.0702,1.711,7264.12,510,18.6972,1.7365,85.14,42,1.0,0,1.0,1,40
seq_00548,0.0701,1.708,7277.02,510,18.0876,1.7004,85.14,42,1.0,0,1.0,1,40
seq_00549,0.0704,1.715,7248.2,510,18.8127,1.7724,85.14,42,1.0,0,1.0,1,40
seq_00550,0.0701,1.708,7274.3,510,17.6826,1.7539,85.14,42,1.0,0,1.0,1,40
seq_00551,0.0702,1.711,7262.1,510,18.2488,1.7381,85.14,42,1.0,0,1.0,1,40
seq_00552,0.0701,1.709,7271.18,510,19.6025,1.7231,85.14,42,1.0,0,1.0,1,40
seq_00553,0.0703,1.712,7257.66,510,18.3889,1.8158,85.14,42,1.0,0,1.0,1,40
seq_00554,0.0701,1.707,7279.75,510,18.3144,1.7287,85.14,42,1.0,0,1.0,1,40
seq_00555,0.0703,1.714,7252.82,510,18.1775,1.7474,85.14,42,1.0,0,1.0,1,40
seq_00556,0.0702,1.71,7269.75,510,18.9682,1.7227,85.14,42,1.0,0,1.0,1,40
seq_00557,0.0704,1.716,7241.38,510,18.1209,1.7405,85.14,42,1.0,0,1.0,1,40
seq_00558,0.0705,1.718,7231.49,510,19.525,1.7159,85.14,42,1.0,0,1.0,1,40
seq_00559,0.0703,1.714,7251.1,510,18.5382,1.7471,85.14,42,1.0,0,1.0,1,40
seq_00560,0.0701,1.709,7272.86,510,18.877,1.7125,85.14,42,1.0,0,1.0,1,40
seq_00561,0.0703,1.714,7255.1,509,21.4762,1.749,85.14,42,1.0,0,1.0,1,40
seq_00562,0.0706,1.721,7219.7,510,19.4603,1.7293,85.14,42,1.0,0,1.0,1,40
seq_00563,0.0704,1.715,7245.45,510,18.2389,1.684,85.14,42,1.0,0,1.0,1,40
seq_00564,0.0702,1.71,7269.26,510,16.5561,1.6931,85.14,42,1.0,0,1.0,1,40
seq_00565,0.0703,1.714,7253.38,510,18.1945,1.7354,85.14,42,1.0,0,1.0,1,40
seq_00566,0.0701,1.709,7270.59,510,17.8522,1.75,85.14,42,1.0,0,1.0,1,40
seq_00567,0.0704,1.716,7242.85,510,17.9309,1.6938,85.14,42,1.0,0,1.0,1,40
seq_00568,0.0705,1.718,7235.4,510,18.3152,1.7493,85.14,42,1.0,0,1.0,1,40
seq_00569,0.0706,1.72,7224.23,510,17.6549,1.7052,85.14,42,1.0,0,1.0,1,40
seq_00570,0.0705,1.717,7234.54,510,17.4805,1.7147,85.14,42,1.0,0,1.0,1,40
seq_00571,0.0704,1.716,7242.9,510,18.608,1.765,85.14,42,1.0,0,1.0,1,40
seq_00572,0.0702,1.711,7263.88,510,18.4097,1.736,85.14,42,1.0,0,1.0,1,40
seq_00573,0.0707,1.722,7217.36,510,20.0673,1.7401,85.14,42,1.0,0,1.0,1,40
seq_00574,0.0702,1.711,7264.05,510,18.6154,1.7474,85.14,42,1.0,0,1.0,1,40
seq_00575,0.0704,1.714,7249.11,510,17.9734,1.7356,85.14,42,1.0,0,1.0,1,40
seq_00576,0.0704,1.715,7248.27,510,16.3022,1.7142,85.14,42,1.0,0,1.0,1,40
seq_00577,0.0705,1.717,7238.14,510,16.9888,1.7034,85.14,42,1.0,0,1.0,1,40
seq_00578,0.0702,1.711,7264.79,510,19.3319,1.7112,85.14,42,1.0,0,1.0,1,40
seq_00579,0.0704,1.715,7242.31,510,16.4514,1.7286,85.14,42,1.0,0,1.0,1,40
seq_00580,0.0704,1.715,7247.39,510,16.6204,1.7379,85.14,42,1.0,0,1.0,1,40
seq_00581,0.0704,1.717,7239.66,510,19.8744,1.7274,85.14,42,1.0,0,1.0,1,40
seq_00582,0.0712,1.734,7164.68,510,16.5645,1.7359,85.14,42,1.0,0,1.0,1,40
seq_00583,0.0706,1.721,7223.21,510,19.3545,1.7462,85.14,42,1.0,0,1.0,1,40
seq_00584,0.0703,1.714,7253.11,510,19.3883,1.7253,85.14,42,1.0,0,1.0,1,40
seq_00585,0.0703,1.714,7251.81,510,17.7248,1.7317,85.14,42,1.0,0,1.0,1,40
seq_00586,0.0703,1.713,7253.11,510,18.8566,1.7474,85.14,42,1.0,0,1.0,1,40
seq_00587,0.0704,1.716,7241.72,510,18.3956,1.7748,85.14,42,1.0,0,1.0,1,40
seq_00588,0.0703,1.713,7256.16,510,18.0589,1.783,85.14,42,1.0,0,1.0,1,40
seq_00589,0.0704,1.716,7239.51,510,16.8654,1.7298,85.14,42,1.0,0,1.0,1,40
seq_00590,0.0702,1.71,7268.37,510,17.9476,1.7583,85.14,42,1.0,0,1.0,1,40
seq_00591,0.0703,1.714,7250.28,510,17.5299,1.7396,85.14,42,1.0,0,1.0,1,40
seq_00592,0.0703,1.713,7252.82,510,18.0619,1.7102,85.14,42,1.0,0,1.0,1,40
seq_00593,0.0704,1.715,7248.88,510,16.7867,1.6933,85.14,42,1.0,0,1.0,1,40
seq_00594,0.0702,1.712,7261.31,510,21.3566,1.6958,85.14,42,1.0,0,1.0,1,40
seq_00595,0.0703,1.713,7253.8,510,17.5856,1.71,85.14,42,1.0,0,1.0,1,40
seq_00596,0.0703,1.713,7255.89,510,17.9648,1.7572,85.14,42,1.0,0,1.0,1,40
seq_00597,0.0704,1.715,7245.99,510,17.5733,1.6915,85.14,42,1.0,0,1.0,1,40
seq_00598,0.0701,1.708,7275.76,510,19.4621,1.7228,85.14,42,1.0,0,1.0,1,40
seq_00599,0.0704,1.714,7249.08,510,18.7295,1.7215,85.14,42,1.0,0,1.0,1,40
seq_00600,0.0702,1.712,7262.25,510,18.574,1.7396,85.14,42,1.0,0,1.0,1,40
seq_00601,0.0718,1.749,7102.81,510,18.0996,1.6872,85.14,42,1.0,0,1.0,1,40
seq_00602,0.0704,1.715,7248.12,510,19.8544,1.7234,85.14,42,1.0,0,1.0,1,40
seq_00603,0.0704,1.715,7246.53,510,18.2154,1.7614,85.14,42,1.0,0,1.0,1,40
seq_00604,0.0704,1.714,7246.09,510,18.1091,1.7463,85.14,42,1.0,0,1.0,1,40
seq_00605,0.0703,1.714,7251.27,510,19.203,1.7044,85.14,42,1.0,0,1.0,1,40
seq_00606,0.0703,1.714,7249.74,510,20.6807,1.779,85.14,42,1.0,0,1.0,1,40
seq_00607,0.0704,1.716,7241.67,510,19.1158,1.7214,85.14,42,1.0,0,1.0,1,40
seq_00608,0.0704,1.715,7244.59,510,17.2365,1.7049,85.14,42,1.0,0,1.0,1,40
seq_00609,0.0704,1.716,7241.2,510,17.6485,1.7197,85.14,42,1.0,0,1.0,1,40
seq_00610,0.0704,1.716,7243.29,510,18.4369,1.6975,85.14,42,1.0,0,1.0,1,40
seq_00611,0.0703,1.714,7249.55,510,18.0711,1.7388,85.14,42,1.0,0,1.0,1,40
seq_00612,0.0704,1.715,7245.1,510,16.134,1.7405,85.14,42,1.0,0,1.0,1,40
seq_00613,0.0703,1.713,7256.26,510,19.0691,1.755,85.14,42,1.0,0,1.0,1,40
seq_00614,0.0704,1.714,7249.03,510,19.2222,1.7787,85.14,42,1.0,0,1.0,1,40
seq_00615,0.0703,1.714,7249.79,510,16.719,1.7023,85.14,42,1.0,0,1.0,1,40
seq_00616,0.0703,1.713,7255.1,510,19.8383,1.8064,85.14,42,1.0,0,1.0,1,40
seq_00617,0.0704,1.715,7247.51,510,19.3397,1.7494,85.14,42,1.0,0,1.0,1,40
seq_00618,0.0703,1.713,7254.32,510,17.8926,1.7191,85.14,42,1.0,0,1.0,1,40
seq_00619,0.0704,1.715,7245.91,510,18.6728,1.7406,85.14,42,1.0,0,1.0,1,40
seq_00620,0.0703,1.713,7254.22,510,19.4673,1.6993,85.14,42,1.0,0,1.0,1,40
seq_00621,0.0704,1.715,7246.63,510,17.9685,1.7321,85.14,42,1.0,0,1.0,1,40
seq_00622,0.0704,1.715,7246.45,510,19.3868,1.7611,85.14,42,1.0,0,1.0,1,40
seq_00623,0.0704,1.717,7240.71,510,20.5829,1.7488,85.14,42,1.0,0,1.0,1,40
seq_00624,0.0703,1.714,7250.97,510,19.6847,1.7605,85.14,42,1.0,0,1.0,1,40
seq_00625,0.0704,1.715,7246.04,510,19.9696,1.7666,85.14,42,1.0,0,1.0,1,40
seq_00626,0.0703,1.714,7250.65,510,19.0611,1.8021,85.14,42,1.0,0,1.0,1,40
seq_00627,0.0705,1.718,7235.64,510,17.6104,1.7006,85.14,42,1.0,0,1.0,1,40
seq_00628,0.0704,1.715,7248.54,510,18.3054,1.7021,85.14,42,1.0,0,1.0,1,40
seq_00629,0.0704,1.716,7240.62,510,19.4381,1.76,85.14,42,1.0,0,1.0,1,40
seq_00630,0.0702,1.711,7262.86,510,18.344,1.7124,85.14,42,1.0,0,1.0,1,40
seq_00631,0.0705,1.717,7234.37,510,17.6162,1.7656,85.14,42,1.0,0,1.0,1,40
seq_00632,0.0704,1.716,7241.23,510,18.6765,1.7335,85.14,42,1.0,0,1.0,1,40
seq_00633,0.0704,1.714,7249.45,510,18.3284,1.7347,85.14,42,1.0,0,1.0,1,40
seq_00634,0.0718,1.748,7104.39,510,18.59,1.6986,85.14,42,1.0,0,1.0,1,40
seq_00635,0.0705,1.718,7231.09,510,19.8217,1.7276,85.14,42,1.0,0,1.0,1,40
seq_00636,0.0705,1.719,7231.88,510,21.4247,1.7262,85.14,42,1.0,0,1.0,1,40
seq_00637,0.0704,1.716,7241.82,510,16.492,1.709,85.14,42,1.0,0,1.0,1,40
seq_00638,0.0704,1.715,7244.12,510,15.8038,1.7246,85.14,42,1.0,0,1.0,1,40
seq_00639,0.0706,1.72,7222.5,510,18.6699,1.7233,85.14,42,1.0,0,1.0,1,40
seq_00640,0.0704,1.715,7245.67,510,18.8782,1.755,85.14,42,1.0,0,1.0,1,40
seq_00641,0.0704,1.716,7239.39,510,19.7061,1.7891,85.14,42,1.0,0,1.0,1,40
seq_00642,0.0704,1.715,7246.36,510,18.7398,1.7732,85.14,42,1.0,0,1.0,1,40
seq_00643,0.0704,1.716,7241.33,510,17.8324,1.7175,85.14,42,1.0,0,1.0,1,40
seq_00644,0.0703,1.714,7251.61,510,18.6847,1.7102,85.14,42,1.0,0,1.0,1,40
seq_00645,0.0705,1.717,7239.07,510,17.5394,1.7122,85.14,42,1.0,0,1.0,1,40
seq_00646,0.0704,1.716,7242.21,510,17.3338,1.7434,85.14,42,1.0,0,1.0,1,40
seq_00647,0.0715,1.742,7131.05,510,15.7729,1.7277,85.14,42,1.0,0,1.0,1,40
seq_00648,0.0705,1.717,7235.13,510,17.6798,1.7138,85.14,42,1.0,0,1.0,1,40
seq_00649,0.0705,1.718,7233.74,510,18.0017,1.71,85.14,42,1.0,0,1.0,1,40
seq_00650,0.0704,1.716,7242.7,510,17.6361,1.7238,85.14,42,1.0,0,1.0,1,40
seq_00651,0.0704,1.716,7240.81,510,18.0593,1.6811,85.14,42,1.0,0,1.0,1,40
seq_00652,0.0705,1.718,7232.15,510,18.6881,1.7559,85.14,42,1.0,0,1.0,1,40
seq_00653,0.0707,1.723,7210.84,510,17.9673,1.7268,85.14,42,1.0,0,1.0,1,40
seq_00654,0.0769,1.873,6635.16,510,17.6441,1.7054,85.14,42,1.0,0,1.0,1,40
seq_00655,0.0725,1.766,7037.1,510,16.5606,1.7189,85.14,42,1.0,0,1.0,1,40
seq_00656,0.0701,1.709,7272.79,510,18.4466,1.7168,85.14,42,1.0,0,1.0,1,40
seq_00657,0.0705,1.719,7229.33,510,18.7465,1.7612,85.14,42,1.0,0,1.0,1,40
seq_00658,0.0704,1.716,7244.64,510,18.3594,1.7308,85.14,42,1.0,0,1.0,1,40
seq_00659,0.0704,1.716,7239.46,510,17.8885,1.7471,85.14,42,1.0,0,1.0,1,40
seq_00660,0.0704,1.715,7244.56,510,18.9224,1.741,85.14,42,1.0,0,1.0,1,40
seq_00661,0.0705,1.717,7238.61,510,20.0245,1.7423,85.14,42,1.0,0,1.0,1,40
seq_00662,0.0707,1.723,7215.8,510,17.4332,1.7289,85.14,42,1.0,0,1.0,1,40
seq_00663,0.0707,1.722,7215.48,510,18.292,1.736,85.14,42,1.0,0,1.0,1,40
seq_00664,0.0702,1.712,7261.71,510,19.2467,1.7497,85.14,42,1.0,0,1.0,1,40
seq_00665,0.0705,1.718,7229.11,510,17.761,1.6744,85.14,42,1.0,0,1.0,1,40
seq_00666,0.0702,1.711,7265.78,510,16.9,1.7489,85.14,42,1.0,0,1.0,1,40
seq_00667,0.0707,1.723,7214.61,510,19.5824,1.7818,85.14,42,1.0,0,1.0,1,40
seq_00668,0.0702,1.71,7266.61,510,18.4124,1.7003,85.14,42,1.0,0,1.0,1,40
seq_00669,0.0706,1.719,7226.36,510,18.7757,1.7438,85.14,42,1.0,0,1.0,1,40
seq_00670,0.0702,1.711,7262.27,510,19.5075,1.737,85.14,42,1.0,0,1.0,1,40
seq_00671,0.0704,1.717,7239.73,510,18.8605,1.7451,85.14,42,1.0,0,1.0,1,40
seq_00672,0.0704,1.715,7248.91,510,16.0003,1.7266,85.14,42,1.0,0,1.0,1,40
seq_00673,0.0705,1.717,7236.33,510,17.8124,1.7086,85.14,42,1.0,0,1.0,1,40
seq_00674,0.0705,1.718,7235.01,510,19.8365,1.7691,85.14,42,1.0,0,1.0,1,40
seq_00675,0.0704,1.716,7243.53,510,18.9134,1.7425,85.14,42,1.0,0,1.0,1,40
seq_00676,0.0701,1.709,7271.46,510,18.1531,1.7219,85.14,42,1.0,0,1.0,1,40
seq_00677,0.0703,1.714,7249.99,510,17.1984,1.7341,85.14,42,1.0,0,1.0,1,40
seq_00678,0.0706,1.72,7227.72,510,21.4001,1.7001,85.14,42,1.0,0,1.0,1,40
seq_00679,0.0704,1.715,7246.4,510,17.5521,1.7037,85.14,42,1.0,0,1.0,1,40
seq_00680,0.0704,1.715,7245.89,510,18.8646,1.7667,85.14,42,1.0,0,1.0,1,40
seq_00681,0.0702,1.712,7261.41,510,17.6244,1.752,85.14,42,1.0,0,1.0,1,40
seq_00682,0.0702,1.711,7262.84,510,16.9217,1.7621,85.14,42,1.0,0,1.0,1,40
seq_00683,0.0703,1.713,7258.6,510,20.3911,1.7131,85.14,42,1.0,0,1.0,1,40
seq_00684,0.0702,1.712,7260.33,510,19.1951,1.7577,85.14,42,1.0,0,1.0,1,40
seq_00685,0.0702,1.711,7259.83,510,17.8674,1.7728,85.14,42,1.0,0,1.0,1,40
seq_00686,0.0705,1.719,7231.44,510,17.7473,1.7642,85.14,42,1.0,0,1.0,1,40
seq_00687,0.0705,1.717,7234.86,510,16.8634,1.7229,85.14,42,1.0,0,1.0,1,40
seq_00688,0.0702,1.711,7261.68,510,17.5349,1.77,85.14,42,1.0,0,1.0,1,40
seq_00689,0.0704,1.714,7249.13,510,17.5755,1.6667,85.14,42,1.0,0,1.0,1,40
seq_00690,0.0703,1.713,7253.78,510,19.2991,1.7915,85.14,42,1.0,0,1.0,1,40
seq_00691,0.0704,1.714,7248.96,510,20.2246,1.7433,85.14,42,1.0,0,1.0,1,40
seq_00692,0.0702,1.71,7267.13,510,18.5148,1.7414,85.14,42,1.0,0,1.0,1,40
seq_00693,0.0705,1.719,7230.73,510,18.0691,1.7384,85.14,42,1.0,0,1.0,1,40
seq_00694,0.0701,1.709,7270.96,510,17.454,1.7756,85.14,42,1.0,0,1.0,1,40
seq_00695,0.0702,1.712,7259.83,510,17.8604,1.6736,85.14,42,1.0,0,1.0,1,40
seq_00696,0.0701,1.709,7273.19,510,18.7976,1.7372,85.14,42,1.0,0,1.0,1,40
seq_00697,0.0703,1.713,7256.19,510,17.3597,1.6963,85.14,42,1.0,0,1.0,1,40
seq_00698,0.0702,1.711,7265.16,510,16.1613,1.8005,85.14,42,1.0,0,1.0,1,40
seq_00699,0.0712,1.735,7158.21,510,18.0097,1.7038,85.14,42,1.0,0,1.0,1,40
seq_00700,0.0704,1.715,7244.66,510,20.2286,1.7659,85.14,42,1.0,0,1.0,1,40
seq_00701,0.0704,1.716,7241.82,510,18.4539,1.7149,85.14,42,1.0,0,1.0,1,40
seq_00702,0.0702,1.711,7262.81,510,18.2801,1.7157,85.14,42,1.0,0,1.0,1,40
seq_00703,0.0703,1.714,7251.88,510,17.2321,1.7513,85.14,42,1.0,0,1.0,1,40
seq_00704,0.0702,1.711,7264.99,510,16.8957,1.6945,85.14,42,1.0,0,1.0,1,40
seq_00705,0.0704,1.714,7248.05,510,18.7062,1.7392,85.14,42,1.0,0,1.0,1,40
seq_00706,0.0703,1.712,7257.05,510,19.9313,1.7446,85.14,42,1.0,0,1.0,1,40
seq_00707,0.0704,1.716,7243.83,510,17.7295,1.7621,85.14,42,1.0,0,1.0,1,40
seq_00708,0.0702,1.712,7262.47,510,18.8177,1.7089,85.14,42,1.0,0,1.0,1,40
seq_00709,0.0703,1.713,7256.02,510,18.9273,1.7092,85.14,42,1.0,0,1.0,1,40
seq_00710,0.0704,1.716,7241.03,510,16.5422,1.7335,85.14,42,1.0,0,1.0,1,40
seq_00711,0.0707,1.723,7213.68,510,16.126,1.7143,85.14,42,1.0,0,1.0,1,40
seq_00712,0.0712,1.735,7160.82,510,17.4582,1.7262,85.14,42,1.0,0,1.0,1,40
seq_00713,0.0703,1.713,7256.53,510,20.8888,1.7339,85.14,42,1.0,0,1.0,1,40
seq_00714,0.0705,1.719,7229.31,510,16.1896,1.7625,85.14,42,1.0,0,1.0,1,40
seq_00715,0.0703,1.713,7253.46,510,18.5256,1.7091,85.14,42,1.0,0,1.0,1,40
seq_00716,0.0705,1.718,7233.81,510,18.0066,1.7666,85.14,42,1.0,0,1.0,1,40
seq_00717,0.0705,1.718,7233.22,510,18.6314,1.7335,85.14,42,1.0,0,1.0,1,40
seq_00718,0.0702,1.711,7265.36,510,19.4473,1.7208,85.14,42,1.0,0,1.0,1,40
seq_00719,0.0706,1.718,7228.31,510,17.7078,1.6886,85.14,42,1.0,0,1.0,1,40
seq_00720,0.0702,1.71,7267.18,510,19.8703,1.7659,85.14,42,1.0,0,1.0,1,40
seq_00721,0.0703,1.712,7257.62,510,19.264,1.7333,85.14,42,1.0,0,1.0,1,40
seq_00722,0.0703,1.714,7253.06,510,15.5633,1.7096,85.14,42,1.0,0,1.0,1,40
seq_00723,0.0705,1.718,7232.07,510,19.6926,1.7156,85.14,42,1.0,0,1.0,1,40
seq_00724,0.0701,1.709,7273.19,510,16.8888,1.7291,85.14,42,1.0,0,1.0,1,40
seq_00725,0.0705,1.719,7231.17,510,16.2072,1.7164,85.14,42,1.0,0,1.0,1,40
seq_00726,0.0703,1.714,7254.56,510,19.4511,1.7522,85.14,42,1.0,0,1.0,1,40
seq_00727,0.0707,1.722,7214.02,510,17.24,1.7283,85.14,42,1.0,0,1.0,1,40
seq_00728,0.0702,1.711,7264.34,510,17.2352,1.7054,85.14,42,1.0,0,1.0,1,40
seq_00729,0.0704,1.715,7244.51,510,20.1653,1.7166,85.14,42,1.0,0,1.0,1,40
seq_00730,0.0702,1.711,7264.52,510,18.8121,1.7453,85.14,42,1.0,0,1.0,1,40
seq_00731,0.0704,1.715,7245.91,510,19.7989,1.7288,85.14,42,1.0,0,1.0,1,40
seq_00732,0.0702,1.712,7261.26,510,17.1552,1.7018,85.14,42,1.0,0,1.0,1,40
seq_00733,0.0704,1.716,7242.67,510,16.0973,1.6716,85.14,42,1.0,0,1.0,1,40
seq_00734,0.0701,1.709,7271.43,510,18.3571,1.7014,85.14,42,1.0,0,1.0,1,40
seq_00735,0.0703,1.712,7256.09,510,18.1553,1.7097,85.14,42,1.0,0,1.0,1,40
seq_00736,0.0702,1.712,7261.63,510,19.8722,1.7771,85.14,42,1.0,0,1.0,1,40
seq_00737,0.0705,1.718,7233.05,510,19.2004,1.7574,85.14,42,1.0,0,1.0,1,40
seq_00738,0.0704,1.715,7243.41,510,19.6612,1.7503,85.14,42,1.0,0,1.0,1,40
seq_00739,0.0703,1.713,7254.91,510,18.6089,1.7126,85.14,42,1.0,0,1.0,1,40
seq_00740,0.0702,1.711,7260.37,510,17.8736,1.6974,85.14,42,1.0,0,1.0,1,40
seq_00741,0.0703,1.712,7255.89,510,19.9898,1.7415,85.14,42,1.0,0,1.0,1,40
seq_00742,0.0703,1.712,7259.02,510,20.0297,1.714,85.14,42,1.0,0,1.0,1,40
seq_00743,0.0704,1.714,7247.78,510,16.7264,1.7197,85.14,42,1.0,0,1.0,1,40
seq_00744,0.0703,1.714,7250.6,510,19.9321,1.7452,85.14,42,1.0,0,1.0,1,40
seq_00745,0.0703,1.712,7255.23,510,19.0101,1.7403,85.14,42,1.0,0,1.0,1,40
seq_00746,0.0703,1.713,7254.0,510,21.2678,1.7983,85.14,42,1.0,0,1.0,1,40
seq_00747,0.0703,1.714,7249.82,510,18.3678,1.7442,85.14,42,1.0,0,1.0,1,40
seq_00748,0.0701,1.71,7270.22,510,18.6138,1.7283,85.14,42,1.0,0,1.0,1,40
seq_00749,0.0704,1.715,7247.48,510,17.9894,1.7356,85.14,42,1.0,0,1.0,1,40
seq_00750,0.0703,1.713,7258.33,510,17.6535,1.7488,85.14,42,1.0,0,1.0,1,40
seq_00751,0.0705,1.719,7228.92,510,19.7561,1.7923,85.14,42,1.0,0,1.0,1,40
seq_00752,0.0704,1.715,7246.99,510,17.32,1.7521,85.14,42,1.0,0,1.0,1,40
seq_00753,0.0704,1.715,7247.09,510,19.1752,1.7145,85.14,42,1.0,0,1.0,1,40
seq_00754,0.0702,1.711,7261.98,510,18.5424,1.7399,85.14,42,1.0,0,1.0,1,40
seq_00755,0.0703,1.714,7250.53,510,17.586,1.7148,85.14,42,1.0,0,1.0,1,40
seq_00756,0.0702,1.712,7261.26,510,17.6083,1.7062,85.14,42,1.0,0,1.0,1,40
seq_00757,0.0704,1.716,7239.32,510,18.9412,1.7239,85.14,42,1.0,0,1.0,1,40
seq_00758,0.0702,1.71,7268.17,510,16.3503,1.7022,85.14,42,1.0,0,1.0,1,40
seq_00759,0.0705,1.717,7237.23,510,17.7928,1.7276,85.14,42,1.0,0,1.0,1,40
seq_00760,0.0701,1.709,7273.76,510,17.4514,1.7193,85.14,42,1.0,0,1.0,1,40
seq_00761,0.0703,1.714,7251.76,510,17.2532,1.7483,85.14,42,1.0,0,1.0,1,40
seq_00762,0.0703,1.713,7256.63,510,18.2408,1.7287,85.14,42,1.0,0,1.0,1,40
seq_00763,0.0703,1.713,7252.89,510,16.7769,1.7111,85.14,42,1.0,0,1.0,1,40
seq_00764,0.0708,1.726,7198.46,510,18.4372,1.7348,85.14,42,1.0,0,1.0,1,40
seq_00765,0.0707,1.723,7214.95,510,17.0478,1.7256,85.14,42,1.0,0,1.0,1,40
seq_00766,0.0704,1.715,7243.97,510,19.5867,1.7513,85.14,42,1.0,0,1.0,1,40
seq_00767,0.0705,1.716,7238.29,510,18.0236,1.7098,85.14,42,1.0,0,1.0,1,40
seq_00768,0.0703,1.713,7256.88,510,18.5445,1.745,85.14,42,1.0,0,1.0,1,40
seq_00769,0.0703,1.712,7259.07,510,18.4778,1.7131,85.14,42,1.0,0,1.0,1,40
seq_00770,0.0702,1.711,7264.54,510,18.4239,1.6827,85.14,42,1.0,0,1.0,1,40
seq_00771,0.0704,1.716,7245.64,510,17.9073,1.7359,85.14,42,1.0,0,1.0,1,40
seq_00772,0.0706,1.721,7220.57,510,19.1985,1.7754,85.14,42,1.0,0,1.0,1,40
seq_00773,0.0704,1.716,7244.61,510,19.1618,1.7375,85.14,42,1.0,0,1.0,1,40
seq_00774,0.0702,1.711,7266.22,510,16.9557,1.712,85.14,42,1.0,0,1.0,1,40
seq_00775,0.0704,1.716,7242.67,510,18.5508,1.7638,85.14,42,1.0,0,1.0,1,40
seq_00776,0.0702,1.71,7266.66,510,20.8084,1.7401,85.14,42,1.0,0,1.0,1,40
seq_00777,0.0706,1.721,7220.74,510,16.0635,1.7249,85.14,42,1.0,0,1.0,1,40
seq_00778,0.0703,1.714,7251.69,510,18.6176,1.6948,85.14,42,1.0,0,1.0,1,40
seq_00779,0.0705,1.719,7231.05,510,18.783,1.7702,85.14,42,1.0,0,1.0,1,40
seq_00780,0.0703,1.712,7258.85,510,18.9092,1.757,85.14,42,1.0,0,1.0,1,40
seq_00781,0.0704,1.715,7245.1,510,16.3545,1.7178,85.14,42,1.0,0,1.0,1,40
seq_00782,0.0703,1.712,7257.05,510,19.8287,1.7362,85.14,42,1.0,0,1.0,1,40
seq_00783,0.0708,1.726,7200.42,510,19.5809,1.714,85.14,42,1.0,0,1.0,1,40
seq_00784,0.0702,1.71,7268.24,510,16.8443,1.7512,85.14,42,1.0,0,1.0,1,40
seq_00785,0.0705,1.717,7237.31,510,17.0859,1.7078,85.14,42,1.0,0,1.0,1,40
seq_00786,0.0702,1.71,7269.33,510,18.3602,1.7471,85.14,42,1.0,0,1.0,1,40
seq_00787,0.0706,1.721,7224.01,510,18.1321,1.6842,85.14,42,1.0,0,1.0,1,40
seq_00788,0.0702,1.711,7265.7,510,18.6905,1.7149,85.14,42,1.0,0,1.0,1,40
seq_00789,0.0702,1.712,7261.26,510,18.9398,1.7516,85.14,42,1.0,0,1.0,1,40
seq_00790,0.0701,1.708,7279.7,510,17.8771,1.7452,85.14,42,1.0,0,1.0,1,40
seq_00791,0.0702,1.712,7260.55,510,19.7021,1.7631,85.14,42,1.0,0,1.0,1,40
seq_00792,0.0705,1.719,7231.95,510,17.1423,1.7617,85.14,42,1.0,0,1.0,1,40
seq_00793,0.0703,1.713,7256.31,510,18.7392,1.7397,85.14,42,1.0,0,1.0,1,40
seq_00794,0.0702,1.712,7260.74,510,18.0706,1.7311,85.14,42,1.0,0,1.0,1,40
seq_00795,0.0705,1.717,7238.36,510,20.1554,1.7257,85.14,42,1.0,0,1.0,1,40
seq_00796,0.0702,1.71,7267.87,510,20.5853,1.7727,85.14,42,1.0,0,1.0,1,40
seq_00797,0.0703,1.712,7256.88,510,17.238,1.7575,85.14,42,1.0,0,1.0,1,40
seq_00798,0.0706,1.72,7227.8,510,20.1946,1.7648,85.14,42,1.0,0,1.0,1,40
seq_00799,0.0703,1.714,7249.77,510,17.965,1.7823,85.14,42,1.0,0,1.0,1,40
seq_00800,0.0701,1.709,7272.67,510,15.9837,1.7096,85.14,42,1.0,0,1.0,1,40
seq_00801,0.0704,1.714,7248.61,510,19.8278,1.7264,85.14,42,1.0,0,1.0,1,40
seq_00802,0.0703,1.712,7257.62,510,17.3735,1.6967,85.14,42,1.0,0,1.0,1,40
seq_00803,0.0703,1.712,7258.72,510,19.9334,1.6744,85.14,42,1.0,0,1.0,1,40
